117	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.PatchBoundaryEdgesMapToSurfaceCellBoundary
118	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.SimpleQuadCellBuildsOneArrangementFace
119	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.TransitionReferencesPreserveSourceOwnership
120	directional_surface_cell_completion_tests	SurfaceArrangementPhase16.ValidMultipleCellsProduceSharedBoundaryConsistency
121	directional_surface_cell_completion_tests	SurfaceComplexSimplificationPhase17.FeatureRailBoundaryIsNeverRemoved
122	directional_surface_cell_completion_tests	SurfaceComplexSimplificationPhase17.FixedSeedSimplificationIsDeterministic
123	directional_surface_cell_completion_tests	SurfaceComplexSimplificationPhase17.InconsistentSharedBoundaryFailsClosed
124	directional_surface_cell_completion_tests	SurfaceComplexSimplificationPhase17.MinimumCellCountIsRespected
125	directional_surface_cell_completion_tests	SurfaceComplexSimplificationPhase17.SimpleAdjacentCellsMergeSafely
126	directional_surface_cell_completion_tests	SurfaceComplexSimplificationPhase17.TopologyChangingMergeIsRejected
127	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.CanonicalFeatureEdgeMissingFromOutputFailsClosed
128	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.ComponentMismatchFailsClosed
129	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.FinalMeshUsesOnlyPublishedSourceCharts
130	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.FixedSeedValidationIsDeterministic
131	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.InvalidSourceFaceReferenceFailsClosed
132	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.MissingSourceSheetFailsClosed
133	directional_surface_cell_validation_tests	SourceAuthoritativeMeshValidatorPhase22.ValidOutputPassesAuthorityValidation
134	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase19.FeatureRailsArePositionLocked
135	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase19.FixedSeedOptimizationIsDeterministic
136	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase19.InvalidTopologyFailsClosed
137	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase19.SimplePlanarQuadImprovesOrPreservesEnergy
138	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase20.AcceptedMovesRespectSourceSheetProjection
139	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase20.FixedSeedProjectionAwareOptimizationIsDeterministic
140	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase20.InvalidSourceReferenceFailsClosed
141	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase20.SourceBoundaryVerticesStayOnBoundary
142	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase20.SourceFeatureVerticesStayOnFeatureRail
143	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase21.AcceptedMovesStayInsideSourceFaceCharts
144	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase21.FixedSeedChartAwareOptimizationIsDeterministic
145	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase21.MissingSourceChartFailsClosed
146	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase21.MultiSheetVerticesStayOnTheirSheet
147	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase21.SeamAdjacentVerticesRemainSeamConsistent
148	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase22.CanonicalFeatureRailVerticesRemainOnRail
149	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase22.FixedSeedFinalOptimizationIsDeterministic
150	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase22.InvalidOptimizationInputFailsClosed
151	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase22.SourceBoundaryVerticesRemainOnSourceBoundary
152	directional_surface_cell_validation_tests	SurfaceMeshOptimizerPhase22.SourceFeatureVerticesRemainOnSourceFeature
153	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.AssemblesCycleBasisForSimpleRegion
154	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.BoundaryCyclesCarryExpectedCurvature
155	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.CycleBasisIsDeterministicUnderFaceRowPermutation
156	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.CycleBasisRejectsMissingTransportAdjacency
157	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.FeatureBoundarySuppressesTransportAcrossRail
158	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.FixedSeedAtlasIsDeterministic
159	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.InvalidRegionBindingFailsClosed
160	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.NonContractibleLoopPublishesHolonomy
161	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.OpenBoundaryRegionPublishesBoundaryCycles
162	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.PrescribedSingularityBindsToExpectedCycle
163	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.RegionCertificateMatchesPublishedCycleBasis
164	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.RegionWithHardFeatureRailPublishesSeparatedCycles
165	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.TransportAcrossRegularInteriorEdgeIsInvertible
166	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.TransportCompositionAroundTrivialLoopIsIdentity
167	directional_surface_cell_authority_kernel_tests	FieldTransportAtlas.TransportRejectsForeignComponentEdge
168	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.CheckedLegacyConversionRejectsInvalidDirection
169	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.CheckedLegacyConversionRejectsInvalidFace
170	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.CycleIdDomainRejectsForeignAtlas
171	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.DirectionCompositionMatchesZ4
172	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.DirectionInverseMatchesZ4
173	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.EdgeRouteCanonicalizationIsDeterministic
174	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.FaceIdDomainRejectsForeignMesh
175	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.RegionIdDomainRejectsForeignAuthority
176	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.RouteCanonicalizationRejectsDisconnectedSteps
177	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.SheetIdDomainRejectsForeignComponent
178	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.SourceEdgeTopologyKeyIsCanonical
179	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.SourceVertexIdDomainRejectsForeignMesh
180	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.TransportIndexCompositionIsExact
181	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.TransportIndexInverseIsExact
182	directional_surface_cell_authority_kernel_tests	SurfaceCellAuthorityKernel.TypedIdsPreserveOrdering
183	directional_surface_cell_producer_tests	GlobalTopologyPlan.CandidateTransitionsPreserveSourceOwnership
184	directional_surface_cell_producer_tests	GlobalTopologyPlan.DeterministicRegionWalksAreStable
185	directional_surface_cell_producer_tests	GlobalTopologyPlan.DisconnectedNetworkFailsClosed
186	directional_surface_cell_producer_tests	GlobalTopologyPlan.FeatureRailBoundaryIsCarriedIntoPlan
187	directional_surface_cell_producer_tests	GlobalTopologyPlan.FixedSeedPlanIsDeterministic
188	directional_surface_cell_producer_tests	GlobalTopologyPlan.IncompleteRotationSystemFailsClosed
189	directional_surface_cell_producer_tests	GlobalTopologyPlan.RegionBoundaryWalkRejectsForeignTrace
190	directional_surface_cell_producer_tests	GlobalTopologyPlan.RegionWalksCloseOnValidNetwork
191	directional_surface_cell_producer_tests	GlobalTopologyPlan.SourceFaceOwnershipIsPreserved
192	directional_surface_cell_producer_tests	GlobalTopologyPlan.TraceEventPositionsAreResolved
193	directional_surface_cell_producer_tests	SurfaceCutGraph.CandidateCutSetIsDeterministic
194	directional_surface_cell_producer_tests	SurfaceCutGraph.CandidateCutsPreserveFeatureRails
195	directional_surface_cell_producer_tests	SurfaceCutGraph.CandidateCutsRejectForeignTrace
196	directional_surface_cell_producer_tests	SurfaceCutGraph.CellularityProofRejectsDisconnectedComplement
197	directional_surface_cell_producer_tests	SurfaceCutGraph.CellularityProofRejectsNonDiskRegion
198	directional_surface_cell_producer_tests	SurfaceCutGraph.CellularityProofSucceedsOnDiskComplement
199	directional_surface_cell_producer_tests	SurfaceCutGraph.DeterministicCutSetIsStable
200	directional_surface_cell_producer_tests	SurfaceCutGraph.EmptyCutSetOnCellularNetworkIsAccepted
201	directional_surface_cell_producer_tests	SurfaceCutGraph.FixedSeedCutGraphIsDeterministic
202	directional_surface_cell_producer_tests	SurfaceCutGraph.HardFeatureRailsRemainUncut
203	directional_surface_cell_producer_tests	SurfaceCutGraph.InvalidTraceReferenceFailsClosed
204	directional_surface_cell_producer_tests	SurfaceCutGraph.NonCellularNetworkRequiresCuts
205	directional_surface_cell_producer_tests	SurfaceCutGraph.RegionBoundaryCyclesArePreserved
206	directional_surface_cell_producer_tests	SurfaceCutGraph.SaturatedCandidateSetFailsClosedWhenStillNonCellular
207	directional_surface_cell_producer_tests	SurfaceCutGraph.TraceCrossingCutsAreRepresented
208	directional_surface_cell_producer_tests	SurfaceCutGraph.TraceCutOwnershipIsUnique
209	directional_surface_cell_producer_tests	SurfaceCutGraph.ValidCutGraphPublishesCellularRegions
210	directional_surface_cell_producer_tests	SurfaceCutGraph.ValidNetworkWithNoCutsPublishesOriginalRegions
211	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedCandidateSearchIsDeterministic
212	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedCandidateSearchIncludesOrdinaryEdges
213	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedCandidateSearchPreservesFeatureRails
214	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedCandidateSearchRejectsForeignComponentEdges
215	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedSearchFailsClosedWhenNoCandidateExists
216	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedSearchUsesStableTieBreak
217	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedTraceCrossingCandidateIsChosenDeterministically
218	directional_surface_cell_producer_tests	SurfaceCutGraph.WidenedTraceCrossingSelectionPublishesTypedReason
219	directional_surface_cell_producer_tests	SurfaceCutGraph.ZeroLengthTraceCutFailsClosed
220	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AggregatedCompletionPublishesGlobalSourceAndRepairClosure
221	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AggregatedEdgeCellsAndLedgerUseGlobalOwnerIndices
222	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AggregatedOracleRunsOnGlobalProduct
223	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AggregatedSourceAuthorityMatchesGlobalOutput
224	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AuthoritativePhaseFrontClosureProjectsAndValidatesBeforeOptimizer
225	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AuthoritativePhaseFrontClosureRejectsIncompleteOrForeignAuthority
226	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AuthoritativePhaseFrontPublishesCanonicalSourceChartsBeforeMaterialization
227	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.AuthorityOnlyFaceRowPermutationRejectsExactTopologyBinding
228	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.CellAndEdgeConsumersReferenceThePublishedRegion
229	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ComponentBoundaryRailTamperRejectsAtAggregationSeam
230	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ComponentFeatureOptionsRemapOwnedEdgesWithoutCrossComponentLeakage
231	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ComponentFeatureRailTamperRejectsAtAggregationSeam
232	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ConflictingCellRegionFailsBeforeMaterialization
233	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ConflictingEdgeRegionFailsBeforeMaterialization
234	directional_surface_cell_producer_tests	SurfaceCellAuthorityContractCutover.ConsistentlyPermutedSourceMatrixAndAuthorityPreserveSemanticTopology
